mode,variant,seed,scope,n,accuracy,precision,recall,f1,mcc
retrained-wf2 float32,noise_snr30db,45,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf2 int8,noise_snr30db,45,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf2 float32,noise_snr20db,45,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf2 int8,noise_snr20db,45,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf2 float32,noise_snr10db,45,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 int8,noise_snr10db,45,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 float32,noise_snr5db,45,test,171,0.9941520467836257,1.0,0.9230769230769231,0.96,0.9577428714626101
retrained-wf2 int8,noise_snr5db,45,test,171,0.9941520467836257,1.0,0.9230769230769231,0.96,0.9577428714626101
retrained-wf2 float32,clean,46,full,854,0.9941451990632318,0.9264705882352942,1.0,0.9618320610687023,0.9594864581662822
retrained-wf2 int8,clean,46,full,854,0.9941451990632318,0.9264705882352942,1.0,0.9618320610687023,0.9594864581662822
retrained-wf2 float32,noise_snr30db,46,full,854,0.9941451990632318,0.9264705882352942,1.0,0.9618320610687023,0.9594864581662822
retrained-wf2 int8,noise_snr30db,46,full,854,0.9941451990632318,0.9264705882352942,1.0,0.9618320610687023,0.9594864581662822
retrained-wf2 float32,noise_snr20db,46,full,854,0.9941451990632318,0.9264705882352942,1.0,0.9618320610687023,0.9594864581662822
retrained-wf2 int8,noise_snr20db,46,full,854,0.9953161592505855,0.9402985074626866,1.0,0.9692307692307692,0.9672349876485011
retrained-wf2 float32,noise_snr10db,46,full,854,0.9976580796252927,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9828627616238236
retrained-wf2 int8,noise_snr10db,46,full,854,0.9976580796252927,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9828627616238236
retrained-wf2 float32,noise_snr5db,46,full,854,0.9953161592505855,1.0,0.9365079365079365,0.9672131147540983,0.9652957820742234
retrained-wf2 int8,noise_snr5db,46,full,854,0.9953161592505855,1.0,0.9365079365079365,0.9672131147540983,0.9652957820742234
retrained-wf2 float32,clean,46,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf2 int8,clean,46,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf2 float32,noise_snr30db,46,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf2 int8,noise_snr30db,46,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf2 float32,noise_snr20db,46,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf2 int8,noise_snr20db,46,test,171,0.9941520467836257,0.9285714285714286,1.0,0.9629629629629629,0.9605698278695733
retrained-wf2 float32,noise_snr10db,46,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 int8,noise_snr10db,46,test,171,1.0,1.0,1.0,1.0,1.0
retrained-wf2 float32,noise_snr5db,46,test,171,0.9883040935672515,1.0,0.8461538461538461,0.9166666666666666,0.91409896787871
retrained-wf2 int8,noise_snr5db,46,test,171,0.9883040935672515,1.0,0.8461538461538461,0.9166666666666666,0.91409896787871
